R:A::C:P,0 1 6,2 3,4 5
0 1 6,0.3297413793103448,0.1278735632183908,0.15014367816091953
2 3,0.1206896551724138,0.07902298850574713,0.07112068965517242
4 5,0.042385057471264365,0.041666666666666664,0.03735632183908046
