R:A::C:P,0 1 3 5,2 4,6
0 1 3 5,0.6600306278713629,0.23889739663093415,0.10107197549770292
2 4,0.5660919540229885,0.3074712643678161,0.12643678160919541
6,0.5319693094629157,0.24296675191815856,0.22506393861892582
