R:A::C:P,0 1 3 5,2 4,6
0 1 3 5,0.30962643678160917,0.11206896551724138,0.04741379310344827
2 4,0.14152298850574713,0.07686781609195402,0.031609195402298854
6,0.14942528735632185,0.06824712643678162,0.06321839080459771
