R:A::C:P,0 1 3,2,4 6,5
0 1 3,0.4864864864864865,0.3630952380952381,0.3247422680412371,0.27058823529411763
2,0.1921921921921922,0.24404761904761904,0.18556701030927836,0.2
4 6,0.24924924924924924,0.3333333333333333,0.4252577319587629,0.45294117647058824
5,0.07207207207207207,0.05952380952380952,0.06443298969072164,0.07647058823529412
