R:A::C:P,0,1 2 4,3 6,5
0,0.08502024291497975,0.05668016194331984,0.024291497975708502,0.004048582995951417
1 2 4,0.1659919028340081,0.32388663967611336,0.1862348178137652,0.048582995951417005
3 6,0.004048582995951417,0.024291497975708502,0.032388663967611336,0.012145748987854251
5,0.008097165991902834,0.012145748987854251,0.012145748987854251,0.0
