R:A::C:P,0 6,1,2 3 5,4
0 6,0.08365019011406843,0.030418250950570342,0.060836501901140684,0.024714828897338403
1,0.1482889733840304,0.0817490494296578,0.1482889733840304,0.051330798479087454
2 3 5,0.08365019011406843,0.04752851711026616,0.1596958174904943,0.034220532319391636
4,0.017110266159695818,0.0038022813688212928,0.024714828897338403,0.0
