R:A::C:P,0 4,1 2,3 5,6
0 4,0.6129032258064516,0.2903225806451613,0.06451612903225806,0.03225806451612903
1 2,0.27906976744186046,0.5116279069767442,0.20930232558139536,0.0
3 5,0.25,0.25,0.375,0.125
6,0.0,0.0,1.0,0.0
