R:A::C:P,0,1 2,3,4 6,5
0,0.2153846153846154,0.12222222222222222,0.0967741935483871,0.06796116504854369,0.09803921568627451
1 2,0.6461538461538462,0.7055555555555556,0.6451612903225806,0.5631067961165048,0.5490196078431373
3,0.023076923076923078,0.06666666666666667,0.08064516129032258,0.06796116504854369,0.13725490196078433
4 6,0.06923076923076923,0.08333333333333333,0.06451612903225806,0.21359223300970873,0.21568627450980393
5,0.046153846153846156,0.022222222222222223,0.11290322580645161,0.08737864077669903,0.0
