R:A::C:P,0,1,2 5,3,4,6
0,28,12,15,6,5,2
1,67,43,59,19,27,11
2 5,23,22,35,28,16,13
3,3,3,16,5,2,5
4,3,2,12,1,0,6
6,6,4,8,3,8,8
