R:A::C:P,comedy,history,tragedy
comedy,0.3053435114503817,0.04580152671755725,0.0916030534351145
history,0.03435114503816794,0.20610687022900764,0.019083969465648856
tragedy,0.07633587786259542,0.05343511450381679,0.16793893129770993
