R:A::C:P,comedy,history,tragedy
comedy,0.6896551724137931,0.10344827586206896,0.20689655172413793
history,0.1323529411764706,0.7941176470588235,0.07352941176470588
tragedy,0.2564102564102564,0.1794871794871795,0.5641025641025641
