R:A::C:P,0,1,2 4,3,5 6
0,0.3939393939393939,0.21212121212121213,0.14705882352941177,0.0,0.18181818181818182
1,0.42424242424242425,0.6666666666666666,0.38235294117647056,0.4,0.36363636363636365
2 4,0.15151515151515152,0.12121212121212122,0.38235294117647056,0.3333333333333333,0.36363636363636365
3,0.0,0.0,0.058823529411764705,0.13333333333333333,0.09090909090909091
5 6,0.030303030303030304,0.0,0.029411764705882353,0.13333333333333333,0.0
