R:A::C:P,0,1 5,2 3,4,6
0,0.4117647058823529,0.25,0.23529411764705882,0.07352941176470588,0.029411764705882353
1 5,0.2896825396825397,0.25396825396825395,0.2698412698412698,0.13095238095238096,0.05555555555555555
2 3,0.13793103448275862,0.2689655172413793,0.4068965517241379,0.08275862068965517,0.10344827586206896
4,0.125,0.375,0.25,0.0,0.25
6,0.16216216216216217,0.21621621621621623,0.1891891891891892,0.21621621621621623,0.21621621621621623
