R:A::C:P,0,1 5,2 3,4,6
0,0.053231939163498096,0.03231939163498099,0.030418250950570342,0.009505703422053232,0.0038022813688212928
1 5,0.13878326996197718,0.12167300380228137,0.12927756653992395,0.06273764258555133,0.026615969581749048
2 3,0.03802281368821293,0.0741444866920152,0.11216730038022814,0.022813688212927757,0.028517110266159697
4,0.005703422053231939,0.017110266159695818,0.011406844106463879,0.0,0.011406844106463879
6,0.011406844106463879,0.015209125475285171,0.013307984790874524,0.015209125475285171,0.015209125475285171
