R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.34,0.21212121212121213,0.20930232558139536
1,0.4,0.6666666666666666,0.3953488372093023
2 4 5,0.26,0.12121212121212122,0.3953488372093023
