R:A::C:P,0,1,2,3 6,4 5
0,0.3230769230769231,0.1724137931034483,0.09090909090909091,0.09523809523809523,0.13043478260869565
1,0.5076923076923077,0.4827586206896552,0.5,0.3968253968253968,0.43478260869565216
2,0.1076923076923077,0.27586206896551724,0.22727272727272727,0.2857142857142857,0.2391304347826087
3 6,0.015384615384615385,0.06896551724137931,0.06818181818181818,0.12698412698412698,0.08695652173913043
4 5,0.046153846153846156,0.0,0.11363636363636363,0.09523809523809523,0.10869565217391304
