R:A::C:P,0 5,1,2,3 4,6
0 5,0.2962962962962963,0.1724137931034483,0.1590909090909091,0.15384615384615385,0.14285714285714285
1,0.49382716049382713,0.4827586206896552,0.5,0.4,0.42857142857142855
2,0.14814814814814814,0.27586206896551724,0.22727272727272727,0.2153846153846154,0.35714285714285715
3 4,0.037037037037037035,0.034482758620689655,0.11363636363636363,0.18461538461538463,0.07142857142857142
6,0.024691358024691357,0.034482758620689655,0.0,0.046153846153846156,0.0
