R:A::C:P,0 6,1 2 3,4 5
0 6,0.4864864864864865,0.2702702702702703,0.24324324324324326
1 2 3,0.21621621621621623,0.6216216216216216,0.16216216216216217
4 5,0.2727272727272727,0.45454545454545453,0.2727272727272727
