R:A::C:P,0 2 3 6,1 5,4
0 2 3 6,0.486404833836858,0.46715328467153283,0.43103448275862066
1 5,0.46827794561933533,0.46715328467153283,0.5689655172413793
4,0.045317220543806644,0.06569343065693431,0.0
