R:A::C:P,0,1 2 4 5,3 6
0,0.43243243243243246,0.5,0.06756756756756757
1 2 4 5,0.1890909090909091,0.5684848484848485,0.24242424242424243
3 6,0.13387423935091278,0.5192697768762677,0.34685598377281945
