R:A::C:P,0,1 2 4 5,3 6
0,0.022988505747126436,0.02658045977011494,0.0035919540229885057
1 2 4 5,0.11206896551724138,0.3369252873563218,0.14367816091954022
3 6,0.04741379310344827,0.1839080459770115,0.12284482758620689
