R:A::C:P,0,1 2 4 5,3 6
0,0.12598425196850394,0.048556430446194225,0.013297872340425532
1 2 4 5,0.6141732283464567,0.615485564304462,0.5319148936170213
3 6,0.25984251968503935,0.3359580052493438,0.45478723404255317
