R:A::C:P,0 1,2,3 5,4,6
0 1,0.5362637362637362,0.1010989010989011,0.14725274725274726,0.12307692307692308,0.09230769230769231
2,0.3236363636363636,0.14909090909090908,0.26545454545454544,0.12363636363636364,0.13818181818181818
3 5,0.2878787878787879,0.12626262626262627,0.3181818181818182,0.14646464646464646,0.12121212121212122
4,0.1780821917808219,0.2191780821917808,0.3013698630136986,0.2191780821917808,0.0821917808219178
6,0.21739130434782608,0.10230179028132992,0.3145780051150895,0.14066496163682865,0.22506393861892582
