R:A::C:P,0 1 4 6,2,3 5
0 1 4 6,0.6583242655059848,0.11099020674646355,0.2306855277475517
2,0.5854545454545454,0.14909090909090908,0.26545454545454544
3 5,0.5555555555555556,0.12626262626262627,0.3181818181818182
