R:A::C:P,0 1 4 6,2,3 5
0 1 4 6,0.43462643678160917,0.07327586206896551,0.15229885057471265
2,0.11566091954022989,0.029454022988505746,0.05244252873563218
3 5,0.07902298850574713,0.017959770114942528,0.04525862068965517
