R:A::C:P,0 1,2 6,3 4 5
0 1,0.28517110266159695,0.11977186311787072,0.15399239543726237
2 6,0.08935361216730038,0.08745247148288973,0.10456273764258556
3 4 5,0.03612167300380228,0.057034220532319393,0.06653992395437262
