R:A::C:P,0 1,2 6,3 4 5
0 1,0.6944444444444444,0.45323741007194246,0.47368421052631576
2 6,0.2175925925925926,0.33093525179856115,0.3216374269005848
3 4 5,0.08796296296296297,0.2158273381294964,0.2046783625730994
