R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.5753424657534246,0.2136986301369863,0.1232876712328767,0.08767123287671233
3 6,0.3407707910750507,0.34685598377281945,0.14198782961460446,0.17038539553752535
4,0.3972602739726027,0.2602739726027397,0.2191780821917808,0.1232876712328767
5,0.40625,0.3125,0.14583333333333334,0.13541666666666666
