R:A::C:P,0 6,1 4,2 5,3
0 6,0.4864864864864865,0.32432432432432434,0.10810810810810811,0.08108108108108109
1 4,0.24675324675324675,0.35064935064935066,0.22077922077922077,0.18181818181818182
2 5,0.21052631578947367,0.13157894736842105,0.34210526315789475,0.3157894736842105
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
