R:A::C:P,0,1 3 6,2 4,5
0,0.08502024291497975,0.044534412955465584,0.03643724696356275,0.004048582995951417
1 3 6,0.13765182186234817,0.19838056680161945,0.15789473684210525,0.04048582995951417
2 4,0.032388663967611336,0.11740890688259109,0.0931174089068826,0.020242914979757085
5,0.008097165991902834,0.012145748987854251,0.012145748987854251,0.0
