R:A::C:P,0,1 3 6,2 4,5
0,0.3230769230769231,0.11956521739130435,0.12162162162162163,0.0625
1 3 6,0.5230769230769231,0.532608695652174,0.527027027027027,0.625
2 4,0.12307692307692308,0.31521739130434784,0.3108108108108108,0.3125
5,0.03076923076923077,0.03260869565217391,0.04054054054054054,0.0
