R:A::C:P,0,1,2 5,3 6,4
0,0.4857142857142857,0.14285714285714285,0.11428571428571428,0.05714285714285714,0.2
1,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.17142857142857143,0.08571428571428572
2 5,0.13157894736842105,0.10526315789473684,0.34210526315789475,0.39473684210526316,0.02631578947368421
3 6,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222
4,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855
