R:A::C:P,0,1 4,2 3 5,6
0,0.16911764705882354,0.09881422924901186,0.066006600660066,0.056179775280898875
1 4,0.49264705882352944,0.39920948616600793,0.37293729372937295,0.42696629213483145
2 3 5,0.25,0.33992094861660077,0.429042904290429,0.3258426966292135
6,0.08823529411764706,0.16205533596837945,0.132013201320132,0.19101123595505617
