R:A::C:P,0 2,1,3,4,5,6
0 2,55,25,11,18,11,21
1,68,31,17,21,4,25
3,7,1,3,5,4,2
4,4,0,1,7,0,2
5,6,0,4,1,3,3
6,4,2,1,5,3,1
