R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.52875,0.3333333333333333,0.45251396648044695
1,0.23875,0.43162393162393164,0.24860335195530725
2 4,0.2325,0.23504273504273504,0.2988826815642458
