R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.30387931034482757,0.05603448275862069,0.11637931034482758
1,0.1372126436781609,0.07255747126436782,0.0639367816091954
2 4,0.1336206896551724,0.039511494252873564,0.07686781609195402
