R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.6380090497737556,0.11764705882352941,0.24434389140271492
1,0.5013123359580053,0.2650918635170604,0.2335958005249344
2 4,0.5344827586206896,0.15804597701149425,0.3074712643678161
