R:A::C:P,0,1,2,3 5,4,6
0,17,5,2,4,7,0
1,18,18,11,17,6,0
2,4,4,8,15,1,2
3 5,1,1,3,3,2,1
4,1,0,1,2,3,0
6,1,0,0,1,0,0
