R:A::C:P,0 1 2 4,3 6,5
0 1 2 4,0.9298245614035088,0.8529411764705882,1.0
3 6,0.05263157894736842,0.08823529411764706,0.0
5,0.017543859649122806,0.058823529411764705,0.0
