R:A::C:P,0 4 5,1 2,3 6
0 4 5,0.49382716049382713,0.2839506172839506,0.2222222222222222
1 2,0.4176829268292683,0.3521341463414634,0.2301829268292683
3 6,0.4462474645030426,0.20689655172413793,0.34685598377281945
