R:A::C:P,0 4 5,1 2,3 6
0 4 5,0.08620689655172414,0.04956896551724138,0.03879310344827586
1 2,0.1968390804597701,0.16594827586206898,0.10847701149425287
3 6,0.15804597701149425,0.07327586206896551,0.12284482758620689
