R:A::C:P,0,1 4 5,2,3 6
0,0.40476190476190477,0.2413793103448276,0.08,0.058823529411764705
1 4 5,0.47619047619047616,0.5517241379310345,0.52,0.47058823529411764
2,0.09523809523809523,0.15517241379310345,0.32,0.38235294117647056
3 6,0.023809523809523808,0.05172413793103448,0.08,0.08823529411764706
