R:A::C:P,0,1 4 5,2,3 6
0,0.1069182389937107,0.0880503144654088,0.012578616352201259,0.012578616352201259
1 4 5,0.12578616352201258,0.20125786163522014,0.08176100628930817,0.10062893081761007
2,0.025157232704402517,0.05660377358490566,0.050314465408805034,0.08176100628930817
3 6,0.006289308176100629,0.018867924528301886,0.012578616352201259,0.018867924528301886
