R:A::C:P,0,1 2 6,3 4,5
0,0.2153846153846154,0.10666666666666667,0.09166666666666666,0.09803921568627451
1 2 6,0.6923076923076923,0.7288888888888889,0.7333333333333333,0.6274509803921569
3 4,0.046153846153846156,0.13333333333333333,0.06666666666666667,0.27450980392156865
5,0.046153846153846156,0.03111111111111111,0.10833333333333334,0.0
