R:A::C:P,0 1,2,3 6,4,5
0 1,0.30319148936170215,0.06648936170212766,0.13297872340425532,0.07446808510638298,0.023936170212765957
2,0.07180851063829788,0.034574468085106384,0.06382978723404255,0.02925531914893617,0.015957446808510637
3 6,0.013297872340425532,0.023936170212765957,0.018617021276595744,0.026595744680851064,0.018617021276595744
4,0.005319148936170213,0.005319148936170213,0.007978723404255319,0.018617021276595744,0.0
5,0.010638297872340425,0.005319148936170213,0.018617021276595744,0.0026595744680851063,0.007978723404255319
