R:A::C:P,0 3,1,2 4,5 6
0 3,0.21875,0.1744186046511628,0.17105263157894737,0.19791666666666666
1,0.4479166666666667,0.5,0.4407894736842105,0.3125
2 4,0.21875,0.2558139534883721,0.2565789473684211,0.3333333333333333
5 6,0.11458333333333333,0.06976744186046512,0.13157894736842105,0.15625
