R:A::C:P,0 5,1 2 4,3 6
0 5,0.09716599190283401,0.06882591093117409,0.03643724696356275
1 2 4,0.2145748987854251,0.32388663967611336,0.1862348178137652
3 6,0.016194331983805668,0.024291497975708502,0.032388663967611336
