R:A::C:P,0 1,2 6,3 5,4
0 1,0.6511627906976745,0.11627906976744186,0.13953488372093023,0.09302325581395349
2 6,0.2857142857142857,0.32142857142857145,0.32142857142857145,0.07142857142857142
3 5,0.125,0.375,0.375,0.125
4,0.25,0.5,0.0,0.25
