R:A::C:P,0 1 2 3 6,4,5
0 1 2 3 6,0.8866279069767442,0.8421052631578947,0.8705882352941177
4,0.046511627906976744,0.08421052631578947,0.052941176470588235
5,0.06686046511627906,0.07368421052631578,0.07647058823529412
