R:A::C:P,0 1 3,2 4,5 6
0 1 3,0.7425742574257426,0.6818181818181818,0.5
2 4,0.21782178217821782,0.29545454545454547,0.42857142857142855
5 6,0.039603960396039604,0.022727272727272728,0.07142857142857142
