R:A::C:P,0 4,1 3,2 6,5
0 4,0.04454022988505747,0.028735632183908046,0.022270114942528736,0.010057471264367816
1 3,0.125,0.11566091954022989,0.07686781609195402,0.029454022988505746
2 6,0.1271551724137931,0.12931034482758622,0.14870689655172414,0.07327586206896551
5,0.022270114942528736,0.022270114942528736,0.015086206896551725,0.009339080459770116
