R:A::C:P,0 4,1 3,2 6,5
0 4,0.13963963963963963,0.0970873786407767,0.08469945355191257,0.08235294117647059
1 3,0.3918918918918919,0.3907766990291262,0.2923497267759563,0.2411764705882353
2 6,0.39864864864864863,0.4368932038834951,0.5655737704918032,0.6
5,0.06981981981981981,0.07524271844660194,0.05737704918032787,0.07647058823529412
