R:A::C:P,0 4,1 2,3 5 6
0 4,0.4217687074829932,0.3197278911564626,0.2585034013605442
1 2,0.3277439024390244,0.3521341463414634,0.3201219512195122
3 5 6,0.2835314091680815,0.21052631578947367,0.5059422750424448
