R:A::C:P,0 6,1 3 4 5,2
0 6,0.37831858407079644,0.31994818652849744,0.27976190476190477
1 3 4 5,0.45132743362831856,0.47668393782383417,0.47619047619047616
2,0.17035398230088494,0.2033678756476684,0.24404761904761904
