R:A::C:P,0 6,1 3 4 5,2
0 6,0.12284482758620689,0.17744252873563218,0.033764367816091954
1 3 4 5,0.14655172413793102,0.26436781609195403,0.05747126436781609
2,0.05531609195402299,0.11278735632183907,0.029454022988505746
