R:A::C:P,0 6,1 3,2,4 5
0 6,0.09308510638297872,0.03723404255319149,0.018617021276595744,0.05319148936170213
1 3,0.19946808510638298,0.13829787234042554,0.07180851063829788,0.09042553191489362
2,0.06914893617021277,0.06648936170212766,0.034574468085106384,0.04521276595744681
4 5,0.02925531914893617,0.013297872340425532,0.010638297872340425,0.02925531914893617
