R:A::C:P,0,1 3,2 5,4 6
0,0.40476190476190477,0.11864406779661017,0.1111111111111111,0.3181818181818182
1 3,0.42857142857142855,0.559322033898305,0.5,0.36363636363636365
2 5,0.11904761904761904,0.2711864406779661,0.3611111111111111,0.18181818181818182
4 6,0.047619047619047616,0.05084745762711865,0.027777777777777776,0.13636363636363635
