R:A::C:P,0 4,1,2,3,5 6
0 4,0.06844106463878327,0.026615969581749048,0.028517110266159697,0.013307984790874524,0.03802281368821293
1,0.17870722433460076,0.0817490494296578,0.07604562737642585,0.03612167300380228,0.057034220532319393
2,0.051330798479087454,0.03802281368821293,0.045627376425855515,0.039923954372623575,0.03612167300380228
3,0.009505703422053232,0.005703422053231939,0.017110266159695818,0.009505703422053232,0.022813688212927757
5 6,0.049429657794676805,0.011406844106463879,0.011406844106463879,0.019011406844106463,0.028517110266159697
