R:A::C:P,0 4,1,2,3,5 6
0 4,0.391304347826087,0.15217391304347827,0.16304347826086957,0.07608695652173914,0.21739130434782608
1,0.415929203539823,0.1902654867256637,0.17699115044247787,0.084070796460177,0.13274336283185842
2,0.24324324324324326,0.18018018018018017,0.21621621621621623,0.1891891891891892,0.17117117117117117
3,0.14705882352941177,0.08823529411764706,0.2647058823529412,0.14705882352941177,0.35294117647058826
5 6,0.4126984126984127,0.09523809523809523,0.09523809523809523,0.15873015873015872,0.23809523809523808
