R:A::C:P,comedy,history,tragedy
comedy,0.14120841819416158,0.05295315682281059,0.10454854039375425
history,0.06313645621181263,0.18805159538357094,0.08078750848608282
tragedy,0.08961303462321792,0.08078750848608282,0.19891378139850646
