R:A::C:P,0,1 2 5,3,4 6
0,0.40476190476190477,0.140625,0.06451612903225806,0.3181818181818182
1 2 5,0.5476190476190477,0.796875,0.7741935483870968,0.45454545454545453
3,0.0,0.046875,0.06451612903225806,0.09090909090909091
4 6,0.047619047619047616,0.015625,0.0967741935483871,0.13636363636363635
