R:A::C:P,0,1 3,2,4 6,5
0,0.43243243243243246,0.2972972972972973,0.0945945945945946,0.10810810810810811,0.06756756756756757
1 3,0.22567287784679088,0.3333333333333333,0.11180124223602485,0.2443064182194617,0.08488612836438923
2,0.14181818181818182,0.3236363636363636,0.14909090909090908,0.26181818181818184,0.12363636363636364
4 6,0.12284482758620689,0.2349137931034483,0.1206896551724138,0.35560344827586204,0.16594827586206898
5,0.17708333333333334,0.3229166666666667,0.10416666666666667,0.2604166666666667,0.13541666666666666
