R:A::C:P,0,1 3,2,4 6,5
0,0.12598425196850394,0.05339805825242718,0.041666666666666664,0.020618556701030927,0.029411764705882353
1 3,0.42913385826771655,0.3907766990291262,0.32142857142857145,0.30412371134020616,0.2411764705882353
2,0.15354330708661418,0.21601941747572814,0.24404761904761904,0.18556701030927836,0.2
4 6,0.22440944881889763,0.2645631067961165,0.3333333333333333,0.4252577319587629,0.45294117647058824
5,0.06692913385826772,0.07524271844660194,0.05952380952380952,0.06443298969072164,0.07647058823529412
