R:A::C:P,0,1 3,2,4 6,5
0,0.022988505747126436,0.015804597701149427,0.005028735632183908,0.005747126436781609,0.0035919540229885057
1 3,0.07830459770114942,0.11566091954022989,0.03879310344827586,0.08477011494252873,0.029454022988505746
2,0.028017241379310345,0.0639367816091954,0.029454022988505746,0.05172413793103448,0.02442528735632184
4 6,0.040948275862068964,0.07830459770114942,0.040229885057471264,0.11853448275862069,0.05531609195402299
5,0.01221264367816092,0.022270114942528736,0.007183908045977011,0.017959770114942528,0.009339080459770116
